***************************************
********************
id: 677, start:[2864, 850], finish: [2695, 813], earliest_start: 1, latest finish: 12964, distance: 206
id: 4214, start:[3796, 344], finish: [2139, 1172], earliest_start: 5775, latest finish: 15189, distance: 2485
***************************************
********************
id: 7862, start:[2601, 1271], finish: [1054, 6530], earliest_start: 5815, latest finish: 20763, distance: 6806
***************************************
********************
id: 157, start:[3013, 1127], finish: [2828, 729], earliest_start: 5837, latest finish: 15637, distance: 583
***************************************
********************
id: 2986, start:[2205, 1540], finish: [2959, 1031], earliest_start: 5865, latest finish: 19548, distance: 1263
***************************************
********************
id: 297, start:[3309, 1227], finish: [2483, 561], earliest_start: 5884, latest finish: 16912, distance: 1492
***************************************
********************
id: 1978, start:[3087, 1647], finish: [1794, 729], earliest_start: 5902, latest finish: 13619, distance: 2211
***************************************
********************
id: 3103, start:[3041, 907], finish: [2715, 710], earliest_start: 5963, latest finish: 17078, distance: 523
***************************************
********************
id: 5341, start:[2531, 992], finish: [2707, 1772], earliest_start: 6009, latest finish: 37935, distance: 956
***************************************
********************
id: 2912, start:[2629, 1070], finish: [2826, 1750], earliest_start: 6011, latest finish: 24076, distance: 877
***************************************
********************
id: 3281, start:[3229, 554], finish: [2717, 1293], earliest_start: 6023, latest finish: 20492, distance: 1251
***************************************
********************
id: 5716, start:[2715, 506], finish: [2854, 191], earliest_start: 6029, latest finish: 20972, distance: 454
***************************************
********************
id: 957, start:[3059, 464], finish: [2820, 1950], earliest_start: 6033, latest finish: 25997, distance: 1725
id: 6724, start:[2308, 11], finish: [3070, 1427], earliest_start: 6033, latest finish: 18524, distance: 2178
***************************************
********************
id: 445, start:[3039, 937], finish: [2839, 2077], earliest_start: 6095, latest finish: 7663, distance: 1340
***************************************
********************
id: 3693, start:[3070, 930], finish: [549, 652], earliest_start: 6113, latest finish: 21780, distance: 2799
***************************************
********************
id: 2020, start:[2944, 948], finish: [3002, 1421], earliest_start: 6148, latest finish: 25805, distance: 531
***************************************
********************
id: 8395, start:[2038, 606], finish: [2649, 1350], earliest_start: 6183, latest finish: 29517, distance: 1355
***************************************
********************
id: 2008, start:[2283, 1102], finish: [3230, 1602], earliest_start: 6270, latest finish: 26777, distance: 1447
***************************************
********************
id: 8406, start:[3198, 1234], finish: [3043, 1753], earliest_start: 6290, latest finish: 18641, distance: 674
***************************************
********************
id: 5598, start:[3172, 1309], finish: [2595, 1865], earliest_start: 6301, latest finish: 21842, distance: 1133
***************************************
********************
id: 3030, start:[3492, 115], finish: [2661, 1811], earliest_start: 6310, latest finish: 24406, distance: 2527
***************************************
********************
id: 3471, start:[3453, 713], finish: [2751, 1359], earliest_start: 6320, latest finish: 14524, distance: 1348
***************************************
********************
id: 7141, start:[2506, 1211], finish: [2807, 1565], earliest_start: 6322, latest finish: 18958, distance: 655
***************************************
********************
id: 8102, start:[1718, 1641], finish: [4017, 1013], earliest_start: 6352, latest finish: 23569, distance: 2927
***************************************
********************
id: 8840, start:[3429, 1544], finish: [1873, 1434], earliest_start: 6358, latest finish: 27874, distance: 1666
***************************************
********************
id: 585, start:[2522, 557], finish: [2019, 291], earliest_start: 6366, latest finish: 16584, distance: 769
***************************************
********************
id: 268, start:[2261, 1067], finish: [4182, 1078], earliest_start: 6408, latest finish: 12506, distance: 1932
***************************************
********************
id: 4495, start:[2546, 1546], finish: [3612, 1552], earliest_start: 6501, latest finish: 29199, distance: 1072
***************************************
********************
id: 1353, start:[3194, 975], finish: [3386, 1079], earliest_start: 6533, latest finish: 30634, distance: 296
***************************************
********************
id: 5406, start:[3098, 1342], finish: [2703, 1106], earliest_start: 6543, latest finish: 22157, distance: 631
id: 8342, start:[2129, 1732], finish: [1686, 307], earliest_start: 6543, latest finish: 18567, distance: 1868
***************************************
********************
id: 5649, start:[2620, 1159], finish: [9999, 87], earliest_start: 6588, latest finish: 24079, distance: 8451
***************************************
********************
id: 7640, start:[2957, 1385], finish: [2503, 1024], earliest_start: 6604, latest finish: 12917, distance: 815
***************************************
********************
id: 1528, start:[2490, 1457], finish: [2331, 1186], earliest_start: 6609, latest finish: 12688, distance: 430
***************************************
********************
id: 583, start:[3355, 1910], finish: [3281, 1432], earliest_start: 6636, latest finish: 25358, distance: 552
***************************************
********************
id: 2941, start:[2560, 603], finish: [2907, 1347], earliest_start: 6655, latest finish: 22155, distance: 1091
***************************************
********************
id: 8204, start:[3381, 1608], finish: [2267, 477], earliest_start: 6669, latest finish: 16088, distance: 2245
***************************************
********************
id: 3025, start:[2568, 1602], finish: [1826, 1560], earliest_start: 6710, latest finish: 17654, distance: 784
***************************************
********************
id: 1735, start:[3166, 1068], finish: [2192, 1343], earliest_start: 6735, latest finish: 24100, distance: 1249
***************************************
********************
id: 5304, start:[2983, 1195], finish: [2768, 793], earliest_start: 6745, latest finish: 26748, distance: 617
***************************************
********************
id: 4829, start:[2983, 242], finish: [9999, 3511], earliest_start: 6757, latest finish: 17597, distance: 10285
***************************************
********************
id: 741, start:[2932, 431], finish: [2863, 983], earliest_start: 6791, latest finish: 27772, distance: 621
***************************************
********************
id: 5381, start:[2590, 1138], finish: [2705, 122], earliest_start: 6798, latest finish: 23495, distance: 1131
***************************************
********************
id: 9979, start:[2384, 196], finish: [3080, 598], earliest_start: 6813, latest finish: 41443, distance: 1098
***************************************
********************
id: 8559, start:[3315, 522], finish: [3532, 708], earliest_start: 6814, latest finish: 19647, distance: 403
***************************************
********************
id: 6321, start:[3198, 1857], finish: [9999, 8254], earliest_start: 6824, latest finish: 29500, distance: 13198
***************************************
********************
id: 3743, start:[2864, 1157], finish: [2702, 349], earliest_start: 6834, latest finish: 13409, distance: 970
***************************************
********************
id: 9581, start:[2661, 149], finish: [2356, 1214], earliest_start: 6848, latest finish: 15962, distance: 1370
***************************************
********************
id: 1269, start:[3258, 1184], finish: [288, 183], earliest_start: 6852, latest finish: 21800, distance: 3971
***************************************
